start,open,high,low,close,volume,trades,action
1550314800000,3613.23,3627.77,3613.17,3626.01,1358.7954030000005,8169,1
1550318400000,3626.01,3638.98,3610.87,3623.86,1631.3958409999998,9903,1
1550322000000,3623.85,3638.98,3621.5,3632.37,824.7438589999999,6587,0
1550325600000,3632.35,3648.2,3625.93,3636.64,1376.6072300000003,8236,0
1550329200000,3637.55,3641.35,3629.23,3634.41,931.192113,6923,0
1550332800000,3634.48,3646,3621.96,3630.49,977.7353559999999,6804,0
1550336400000,3630.41,3632.41,3621.65,3626.87,591.063133,4755,1
1550340000000,3626.87,3631.37,3622.99,3626.32,386.5945189999998,4164,1
1550343600000,3626.31,3639.34,3625.52,3633.18,870.5949790000002,5621,0
1550347200000,3632.52,3636.66,3627.16,3636.17,347.54989300000005,4377,0
1550350800000,3635.56,3638.28,3626.86,3630.45,354.28876299999985,4131,0
1550354400000,3630.45,3632.18,3626.17,3628.44,302.78136600000005,3494,0
1550358000000,3629.25,3629.63,3615,3618.41,846.9114590000001,6846,1
1550361600000,3617.22,3629.37,3615.08,3623.2,1078.9190720000001,7804,1
1550365200000,3623.47,3630.22,3615.05,3628.97,804.200962,5305,1
1550368800000,3628,3634.22,3624.13,3628.79,570.6128529999999,4760,1
1550372400000,3629.27,3632.88,3628.1,3629.15,530.0841789999998,4255,1
1550376000000,3629.68,3641.61,3627.02,3640,725.4953410000004,5377,1
1550379600000,3639.57,3642.91,3633,3641.83,640.1965459999999,5069,1
1550383200000,3641.81,3644.44,3632,3638.27,666.7089660000003,4887,1
1550386800000,3638.33,3647,3635.96,3641.25,654.6404340000003,4985,1
1550390400000,3640.98,3644.96,3634.32,3636.69,652.2113520000001,5207,1
1550394000000,3636.69,3643.48,3635.44,3638.33,555.7275719999999,4444,1
1550397600000,3639.38,3700.11,3615.89,3626.58,4515.016980999999,19674,1
1550401200000,3626.76,3639.58,3620,3623.73,1569.475225,8237,1
1550404800000,3623.73,3628.01,3610.38,3613.07,1895.4007410000008,10520,1
1550408400000,3613.07,3617,3604.4,3613.33,1384.0527740000002,8115,1
1550412000000,3613.8,3628.18,3612.32,3623.63,860.4777039999996,7380,1
1550415600000,3623.63,3628.85,3620.24,3622.42,552.9287350000001,5533,1
1550419200000,3622.42,3631.99,3616.5,3621.52,730.1649579999998,7082,1
1550422800000,3621.52,3629.1,3620.4,3627.87,560.663567,4951,1
1550426400000,3627.87,3628.43,3610,3616.24,659.3894569999998,5587,1
1550430000000,3616.27,3625,3610,3622.4,678.6767080000001,5879,1
1550433600000,3622.48,3626.3,3615,3624.03,539.375404,4893,1
1550437200000,3624.04,3647.1,3621.54,3628.9,1433.8739309999994,7979,1
1550440800000,3627.82,3654.83,3627.54,3641.27,1202.7466059999997,7841,1
1550444400000,3641.25,3685,3640.98,3667.58,2229.187711,11406,1
1550448000000,3667.62,3706,3655,3699,3801.550995999999,14417,1
1550451600000,3699,3773.85,3670.85,3692.96,5337.074287999999,23414,1
1550455200000,3692.98,3723.56,3687.38,3714.44,1657.7432009999998,9496,1
1550458800000,3714.8,3740,3711.46,3734.66,2265.2393510000006,13763,1
1550462400000,3734.14,3741.16,3710.85,3719.81,1403.6656849999995,10160,1
1550466000000,3719.83,3722.54,3696.65,3720.78,1116.460876,7962,1
1550469600000,3720.78,3737.62,3711.02,3732.23,1398.0659710000002,9207,1
1550473200000,3732.23,3761.29,3730,3731.69,2451.636269,12944,1
1550476800000,3732.17,3751.52,3728.1,3734,1395.580219,9236,1
1550480400000,3733.47,3755.32,3733.06,3742,1929.9148470000007,9473,1
1550484000000,3742,3752.7,3717,3725.22,2152.553009,11202,1
1550487600000,3724.96,3760.22,3724.89,3745.37,1726.9981059999996,10964,1
1550491200000,3744.02,3774.84,3727.23,3769.66,3027.1405629999986,17044,1
1550494800000,3769.75,3848,3752.82,3820.82,5972.870100000001,28501,1
1550498400000,3820.82,3847,3798.6,3807.39,5204.915016000001,23836,1
1550502000000,3806.53,3829.21,3787.1,3823.38,2756.814611999999,15476,1
1550505600000,3824.08,3925,3823.11,3871.83,7148.924692000002,38927,1
1550509200000,3871.89,3896.88,3846,3886,3922.2358520000007,19050,1
1550512800000,3885.41,3917,3879.98,3900.67,2467.4486829999996,16966,1
1550516400000,3900.35,3918,3889.28,3895,2019.5367819999994,15045,1
1550520000000,3894.99,3904.2,3876.43,3899.98,1552.0292470000002,13789,1
1550523600000,3900,3911.68,3881.37,3884,1081.434875,10534,1
1550527200000,3884.11,3890,3856.97,3889.28,1371.936739,13499,1
1550530800000,3890,3903,3882.25,3898.6,880.9605130000002,9689,1
1550534400000,3897.35,3974.98,3896.01,3947.33,3780.3911449999996,21978,0
1550538000000,3947.33,3947.35,3856,3876.07,3655.689622999999,21283,1
1550541600000,3875.39,3887,3869.02,3873.23,1994.5126310000007,13261,1
1550545200000,3872.8,3887.08,3868,3885.06,921.966824,5692,1
1550548800000,3885.02,3908.28,3878.22,3897.2,1333.729862,6748,1
1550552400000,3897.73,3907,3876.48,3892.23,1371.9520419999997,11440,1
1550556000000,3892.21,3902.63,3885.2,3900.21,1333.0381599999998,10925,1
1550559600000,3900.36,3918.93,3898.42,3916.01,2241.2256169999996,14595,1
1550563200000,3915.85,3920,3902,3912.2,1655.819672,12283,1
1550566800000,3912.42,3922,3880.9,3894.88,3040.1823079999995,17342,1
1550570400000,3894.01,3903.04,3872.78,3894.66,2486.116359,13959,1
1550574000000,3894.66,3902.44,3881.43,3898.84,1207.6549739999996,9002,1
1550577600000,3898.95,3918.66,3898.9,3914.92,1517.3059819999999,10742,1
1550581200000,3914.96,3985,3910,3970.04,4162.310850999999,18273,0
1550584800000,3970.4,3994.52,3930.72,3952.89,4247.187329999999,18789,0
1550588400000,3953.36,3984.11,3950,3971.85,2355.346854,14493,0
1550592000000,3971.01,3988.21,3958.03,3966.62,2514.8800020000012,14972,0
1550595600000,3966.42,3969.76,3937.26,3963.14,1885.8416780000005,12014,0
1550599200000,3962.58,3962.58,3942.93,3950.02,1212.4120960000002,8928,0
1550602800000,3950.02,3972.48,3946.49,3967.21,1097.791961,10167,0
1550606400000,3967.14,3967.86,3942.88,3949.57,1015.8292929999999,8793,0
1550610000000,3949.57,3964.4,3893,3909.93,2107.702085000001,15253,0
1550613600000,3909.93,3943.4,3908,3935.76,1554.459732,11234,0
1550617200000,3936.47,3936.49,3902.22,3907.79,1513.8255859999995,11368,1
1550620800000,3907.35,3917.13,3870.66,3887.98,2631.4369149999993,18995,1
1550624400000,3887.78,3912.95,3876.4,3911.91,1451.1212569999998,10544,0
1550628000000,3911.62,3917.13,3893.56,3915.25,1205.9575169999998,8587,0
1550631600000,3915.25,3927.22,3908.1,3912.15,1010.8268860000005,7548,0
1550635200000,3912.11,3920.05,3898.48,3898.5,755.015052,7088,1
1550638800000,3898.5,3908.6,3890,3905.2,1047.3055880000002,8722,1
1550642400000,3904.8,3912.6,3896.01,3904.59,935.8891709999998,7425,1
1550646000000,3904.99,3928.23,3904.04,3913.41,1226.3492389999997,8929,1
1550649600000,3913.86,3942.93,3907.42,3937.04,1806.9661240000005,10859,1
1550653200000,3937.04,3940,3920.69,3935,2121.108573,11445,1
1550656800000,3935.23,3977,3925.84,3967.67,3285.0949859999996,17404,0
1550660400000,3967.67,3970.1,3945.56,3959.98,1566.504504,10337,0
1550664000000,3960,3978.88,3949,3971.97,1916.420408,10721,0
1550667600000,3972.05,3986.98,3941.18,3949.19,2791.922724,15171,0
1550671200000,3949.99,3960,3936.18,3954.37,1814.1522779999996,10331,0
1550674800000,3954.47,3958.72,3924.64,3937.91,1454.4327250000001,8987,0
1550678400000,3937.91,3960.49,3936.03,3957,1540.2069820000002,9512,0
1550682000000,3957.01,3966,3941.77,3944.27,1194.894006,8687,0
1550685600000,3944.73,3955.95,3931.78,3952.08,1170.380474999999,9735,0
1550689200000,3952.97,3956.66,3938.02,3956,644.9707699999999,6329,0
1550692800000,3956.38,3967.73,3949.61,3963.88,1339.4366590000004,8351,0
1550696400000,3964.37,3972.79,3942,3942.21,1123.0368619999997,7624,0
1550700000000,3942.04,3963.33,3941.32,3958.94,650.2407320000001,6266,0
1550703600000,3958.87,3980,3954,3969.74,1521.470417,9055,0
1550707200000,3969.74,3975.13,3944,3956.04,1834.0082439999999,10442,0
1550710800000,3956.3,3957.75,3943.18,3951.88,860.5869980000001,6449,0
1550714400000,3951.79,3957.96,3945,3954.14,723.4827419999998,5850,0
1550718000000,3954.8,3970,3948,3968.44,912.9007560000001,7027,0
1550721600000,3968.05,3969.97,3957,3963.58,987.9034999999997,6544,0
1550725200000,3962.78,3985.76,3961.93,3983.11,2351.2623239999994,11830,0
1550728800000,3983.33,4016.48,3941.31,3954.86,4186.269716999999,18683,0
1550732400000,3954.87,3967.32,3952,3964.69,1238.3294930000002,7981,0
1550736000000,3965,3967.99,3930,3942.04,2042.355497000001,11959,0
1550739600000,3942.04,3950,3915.01,3922.78,2377.833574000001,13959,0
1550743200000,3922.99,3935.26,3916.29,3931.47,1312.8162259999995,8957,0
1550746800000,3931.22,3931.99,3901.03,3931.11,1642.3049550000005,9188,0
1550750400000,3931.5,3936.08,3920.27,3924.79,1190.5013099999996,7749,0
1550754000000,3924.41,3947.55,3916,3946.07,1183.2900720000005,7883,0
1550757600000,3946.09,3947.03,3930,3935.35,1230.382851,7815,0
1550761200000,3935.97,3937.47,3921.51,3929.99,1135.43937,8166,0
1550764800000,3930,3932.55,3911.65,3922.15,1239.6560679999998,8214,0
1550768400000,3922.16,3934.11,3922.05,3928.83,714.2679849999997,5933,0
1550772000000,3928.16,3931.97,3915.82,3920.85,714.0741969999998,6025,0
1550775600000,3921.33,3928.54,3915.33,3925.94,591.2206900000002,5212,0
1550779200000,3926.04,3937.97,3923.94,3925.77,763.7935099999999,5694,0
1550782800000,3926.18,3937.08,3925.15,3932.48,627.6949109999997,5056,0
1550786400000,3932.48,3934.39,3917.13,3918.46,629.048516,5182,0
1550790000000,3918.3,3939.18,3918,3937.31,614.461222,5284,0
1550793600000,3937.31,3944.77,3931.4,3937.18,935.4660149999999,6501,0
1550797200000,3937.18,3950.85,3935.08,3946.98,974.6885300000002,6357,0
1550800800000,3946.98,3961.57,3945.89,3957.14,1504.5439950000002,8258,0
1550804400000,3957.14,3963.83,3950.13,3953.03,1370.3602190000001,8724,0
1550808000000,3953.03,3958.67,3944.24,3955.6,820.598345,5846,0
1550811600000,3956.08,3965.37,3950.76,3952.32,821.9008649999998,6359,0
1550815200000,3952.75,3958.99,3948.57,3948.98,689.498082,5366,0
1550818800000,3948.98,3949.66,3926.65,3940,1538.9200159999996,11114,0
1550822400000,3939.98,3970.15,3928.71,3965.41,2167.6897679999997,11360,0
1550826000000,3965.42,3967.68,3952.02,3959.93,1155.3695759999998,7749,0
1550829600000,3959.57,3962.97,3948.83,3954.96,907.5320570000001,6242,0
1550833200000,3954.84,3963.45,3950.69,3958.95,940.6823890000002,6889,0
1550836800000,3958.95,3975.86,3955.58,3959.75,1104.3792999999996,7671,0
1550840400000,3959.78,3988,3959.1,3976,1322.155579,7609,0
1550844000000,3976,3982.64,3962,3972.5,1209.509055,7441,0
1550847600000,3972.51,3976,3942,3954.5,1746.7398729999998,10453,0
1550851200000,3954.63,3961.91,3947.53,3953.73,774.2295459999999,6107,0
1550854800000,3953.88,3965,3945.04,3964.36,721.0287609999999,5672,1
1550858400000,3964.99,3970,3960.28,3966.11,662.79854,5482,1
1550862000000,3966.56,3972.28,3961.07,3965.35,567.787576,5682,1
1550865600000,3965.77,3968.42,3954.3,3955.99,505.79740399999986,5082,1
1550869200000,3955.76,3969.21,3951.75,3965.94,437.60466,4433,1
1550872800000,3966.43,3971,3962.36,3969.22,506.74546300000003,5608,1
1550876400000,3969.11,3975.25,3961.31,3962,557.1381359999999,4441,1
1550880000000,3962,3964.89,3953.36,3958.92,633.7944130000003,5495,1
1550883600000,3959.14,3973.67,3957.01,3971.78,530.7275429999999,4983,1
1550887200000,3972.98,3973,3960.38,3966.39,854.1396130000002,7079,1
1550890800000,3966.88,3969.9,3960.2,3969.8,541.165053,4815,1
1550894400000,3969.8,3969.91,3944.34,3945.24,1010.4272289999999,6508,1
1550898000000,3945.32,3954.43,3936.58,3949.76,952.4036679999999,5638,1
1550901600000,3950,3955,3945.53,3954.3,420.9095399999998,3775,1
1550905200000,3954.29,3960.73,3948.24,3949.73,525.417553,3923,1
1550908800000,3949.69,3953.26,3936.46,3946.02,658.571217,4957,1
1550912400000,3946.02,3954.98,3933.15,3954.88,984.7735359999998,6072,1
1550916000000,3954.36,3962.29,3951.3,3959.27,725.8956799999999,5990,1
1550919600000,3959.67,3965.01,3953.18,3955.23,692.7605599999999,5243,1
1550923200000,3954.52,3960.49,3950,3959.82,653.0524720000003,5060,1
1550926800000,3959.8,3961.53,3948.3,3950.25,502.0229079999999,4151,1
1550930400000,3949.35,3953.5,3947.2,3952.02,394.007049,3903,1
1550934000000,3952.1,3952.29,3933.45,3941.99,881.795484,7187,1
1550937600000,3941.99,3986,3939.03,3968.63,1658.3742719999993,9272,1
1550941200000,3967.64,4096,3952.06,4095,7653.710683999997,36800,1
1550944800000,4095,4145.41,4077.9,4092.96,5302.855819000002,25145,1
1550948400000,4094.26,4126.71,4093.07,4100.39,2478.5669810000004,12530,1
1550952000000,4100.24,4162.02,4100.1,4142.41,2575.7879330000005,15580,0
1550955600000,4142.41,4142.42,4108.03,4114.36,1513.0832300000004,11000,1
1550959200000,4114.51,4129,4099.77,4118.87,831.5292809999999,7535,0
1550962800000,4119.61,4123.61,4106.92,4117.76,682.1711649999999,6842,0
1550966400000,4118,4146,4115.78,4137.34,1305.957981,10466,0
1550970000000,4137.35,4148,4128.02,4143.2,1245.6762110000002,9973,0
1550973600000,4143.21,4170,4136.75,4161.91,1362.431074,9287,0
1550977200000,4161.98,4198,4158.65,4169.7,2644.9703609999992,14006,0
1550980800000,4170.63,4180.99,4152.8,4157,1586.155257999999,8880,0
1550984400000,4156.75,4175.99,4155.38,4169.42,925.2500539999999,8083,0
1550988000000,4168.72,4181,4164.38,4173.11,1025.536696,9180,0
1550991600000,4173.1,4173.81,4156.14,4167.14,908.3528020000003,8916,0
1550995200000,4166.6,4171.59,4132,4137.9,1417.6585530000002,10759,0
1550998800000,4137.82,4147.5,4125.67,4140.48,1700.4841000000004,11006,0
1551002400000,4140.5,4153.83,4132.24,4147.98,1685.0481340000001,9163,0
1551006000000,4148,4153.99,4138.78,4144.68,1093.4935970000001,8286,0
1551009600000,4144.69,4146.89,4118,4120.74,1761.99015,11152,0
1551013200000,4120.02,4138.9,4086,4105.11,2090.16552,11768,0
1551016800000,4105.11,4106.52,3731.08,3789.98,16158.899895999994,78593,0
1551020400000,3789.98,3830.53,3759.73,3778.65,6146.815877000003,33213,0
1551024000000,3778.26,3780,3712.66,3758.76,7289.075603999996,35673,0
1551027600000,3758.76,3797.57,3751.66,3774.52,2860.5267280000007,17913,0
1551031200000,3774.51,3804.15,3760.66,3795.03,1830.295597,13574,0
1551034800000,3795.05,3798.79,3776.36,3780.57,1416.2789280000004,10843,0
1551038400000,3781.51,3796.61,3777.78,3793.5,1143.7806210000006,10686,0
1551042000000,3793.46,3816.19,3785.03,3797.14,1727.2177030000005,13138,0
1551045600000,3797.98,3798.51,3751.4,3769.14,1487.5869859999991,11900,0
1551049200000,3767.66,3790.96,3740.11,3743.56,1410.5384590000003,11576,0
